a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.003444165,0.033367482,-0.087482001,0.003456039,0.033651327,-0.08759208,0.667967241,1.570796327,0.633252053,0.702682429,Healthy
0.003790388,0.030378998,-0.079397063,0.003812424,0.030773795,-0.07946967,0.622346707,1.570796327,0.590002481,0.654690932,Healthy
0.003473598,0.033174179,-0.085765458,0.0035031,0.033828015,-0.085898855,0.67482048,1.570796327,0.63974912,0.709891841,Healthy
0.003664446,0.032549736,-0.083336916,0.003665714,0.032570079,-0.083326824,0.64359994,1.570796327,0.610151154,0.677048726,Healthy
0.003511504,0.032304526,-0.085869514,0.003523648,0.032613656,-0.086021933,0.656072531,1.570796327,0.621975527,0.690169534,Healthy
0.003167119,0.034600891,-0.093278034,0.003185823,0.034966631,-0.09322005,0.703133622,1.570796327,0.666590788,0.739676456,Healthy
0.003350125,0.035414237,-0.090557484,0.003369784,0.035817259,-0.090548497,0.697821122,1.570796327,0.661554386,0.734087858,Healthy
0.003133779,0.039977974,-0.094842162,0.003180145,0.041225007,-0.095020494,0.786087564,1.570796327,0.745233498,0.82694163,Healthy
0.003425554,0.036717211,-0.090480125,0.003438158,0.036994668,-0.090527302,0.702399845,1.570796327,0.665895146,0.738904544,Healthy
0.003262295,0.035683079,-0.092491809,0.003279703,0.03604133,-0.0924698,0.689075205,1.570796327,0.653263007,0.724887404,Healthy
0.003405676,0.03483021,-0.090773911,0.003414581,0.035031742,-0.090817237,0.675432064,1.570796327,0.640328919,0.71053521,Healthy
0.003334825,0.034541786,-0.089940935,0.00339645,0.035917333,-0.090165412,0.665508638,1.570796327,0.630921227,0.700096049,Healthy
0.003481423,0.032945337,-0.088682536,0.003511803,0.033591649,-0.088807179,0.645122537,1.570796327,0.61159462,0.678650454,Healthy
0.003918001,0.032048627,-0.08144601,0.0039303,0.032267421,-0.081486963,0.618044619,1.570796327,0.585923979,0.650165259,Healthy
0.003262145,0.03530776,-0.093360906,0.00326558,0.035358513,-0.093325382,0.697104914,1.570796327,0.6608754,0.733334428,Healthy
