a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.031292853,0.0546128,-0.045297865,0.031292385,0.054737543,-0.045456318,0.667967239,1.570796327,0.651602342,0.684332135,Healthy
0.031467358,0.048151343,-0.041114469,0.031479447,0.048344655,-0.041340259,0.622346699,1.570796327,0.607099485,0.637593913,Healthy
0.031018265,0.054204667,-0.044894808,0.031032189,0.054562958,-0.045304105,0.674820476,1.570796327,0.658287679,0.691353274,Healthy
0.031894287,0.052744322,-0.04370875,0.031893811,0.052756769,-0.043726079,0.64359994,1.570796327,0.627832032,0.659367849,Healthy
0.031208569,0.05232378,-0.043854451,0.031212036,0.052481461,-0.044047054,0.656072526,1.570796327,0.639999044,0.672146007,Healthy
0.030092639,0.056650631,-0.047899138,0.030103165,0.056829779,-0.04808937,0.703133614,1.570796327,0.685907157,0.720360071,Healthy
0.031208599,0.05796247,-0.046645083,0.03121517,0.058174933,-0.04688213,0.697821117,1.570796327,0.680724814,0.714917421,Healthy
0.031028149,0.067561233,-0.049634326,0.031049779,0.068191803,-0.05024729,0.786087551,1.570796327,0.76682876,0.805346342,Healthy
0.031771088,0.059593405,-0.04645801,0.031779026,0.059724044,-0.046588541,0.702399843,1.570796327,0.685191363,0.719608322,Healthy
0.030602505,0.05787874,-0.049289265,0.030610173,0.058074562,-0.04950977,0.689075199,1.570796327,0.672193166,0.705957231,Healthy
0.031895432,0.057002347,-0.045720504,0.031902363,0.057107335,-0.045828415,0.675432062,1.570796327,0.658884281,0.691979844,Healthy
0.03083721,0.056993434,-0.049966674,0.030872371,0.057687563,-0.050746268,0.665508635,1.570796327,0.649203973,0.681813297,Healthy
0.032116435,0.054344689,-0.044948845,0.032124583,0.054637926,-0.04529764,0.645122537,1.570796327,0.629317326,0.660927749,Healthy
0.0333124,0.050953971,-0.04015475,0.033317325,0.051054594,-0.040270045,0.618044632,1.570796327,0.602902817,0.633186448,Healthy
0.031403293,0.058206355,-0.046429508,0.031403629,0.058226,-0.046452127,0.697104906,1.570796327,0.680026149,0.714183662,Healthy
0.030376733,0.062511061,-0.051886374,0.030385914,0.062669646,-0.052046301,0.725379122,1.570796327,0.70760766,0.743150584,Healthy
0.032491395,0.05678841,-0.046506236,0.032496263,0.056891028,-0.046620021,0.649065833,1.570796327,0.633164012,0.664967653,Healthy
0.030636097,0.067958134,-0.051079837,0.030637076,0.067987726,-0.051108982,0.788372679,1.570796327,0.769057903,0.807687454,Healthy
0.031686652,0.05634135,-0.045844311,0.031694722,0.056615163,-0.046158746,0.672314933,1.570796327,0.65584352,0.688786346,Healthy
0.030395464,0.062053921,-0.051087159,0.030424065,0.062928457,-0.052036528,0.727278287,1.570796327,0.709460296,0.745096277,Healthy
0.032818547,0.05418461,-0.042067834,0.03283797,0.054731242,-0.042686134,0.651686616,1.570796327,0.635720587,0.667652644,Healthy
0.031222089,0.059861186,-0.047853722,0.031223934,0.059964432,-0.047971044,0.708050075,1.570796327,0.690703166,0.725396983,Healthy
0.03286495,0.059159564,-0.045204708,0.032867527,0.059246406,-0.04529983,0.678255708,1.570796327,0.661638749,0.694872668,Healthy
0.031576991,0.069004379,-0.050076236,0.031637127,0.070180884,-0.05114611,0.779794482,1.570796327,0.760689868,0.798899096,Healthy
0.032855723,0.051119872,-0.039367059,0.03285508,0.051206924,-0.039477798,0.63977584,1.570796327,0.62410162,0.65545006,Healthy
0.031249019,0.06530586,-0.0487618,0.031257854,0.065507956,-0.048958128,0.761862065,1.570796327,0.743196787,0.780527343,Healthy
0.033452496,0.052187758,-0.04167403,0.033474421,0.052683044,-0.042247056,0.615022218,1.570796327,0.59995445,0.630089985,Healthy
0.032263401,0.05445742,-0.042182763,0.032262156,0.054519778,-0.04226227,0.66926292,1.570796327,0.65286628,0.685659561,Healthy
0.032431103,0.056255074,-0.04469486,0.032453522,0.056831801,-0.045337455,0.661493483,1.570796327,0.645287191,0.677699776,Healthy
0.031955763,0.060759386,-0.047298052,0.031961573,0.060875103,-0.047416439,0.702227462,1.570796327,0.685023205,0.719431718,Healthy
0.083882249,0.572064356,-0.194450332,0.083901484,0.572192983,-0.194434758,0.697460328,1.570796327,0.680372864,0.714547792,25% Defective
0.073284615,1.141656245,-0.222124898,0.073283862,1.141732006,-0.222146701,1.479767217,1.570796327,1.443513586,1.516020848,25% Defective
0.080298603,0.670624619,-0.203314641,0.080296783,0.670701309,-0.203352118,0.834096735,1.570796327,0.813661741,0.85453173,25% Defective
0.072830564,1.231670968,-0.225779415,0.072832365,1.231685277,-0.225774388,1.587407923,1.570796327,1.548517144,1.626298703,25% Defective
0.073599545,0.780487804,-0.216737319,0.073608812,0.780781871,-0.216798578,1.026388713,1.570796327,1.001242652,1.051534775,25% Defective
0.073381498,0.887743562,-0.212932552,0.073398818,0.888483903,-0.213079752,1.188245207,1.570796327,1.159133734,1.217356679,25% Defective
0.080171327,0.612299281,-0.200935316,0.080188834,0.612415992,-0.20091494,0.769993651,1.570796327,0.751129153,0.788858149,25% Defective
0.07714436,0.803691541,-0.209437893,0.077148377,0.803791508,-0.209454206,1.025844736,1.570796327,1.000712002,1.05097747,25% Defective
0.08271635,0.62165549,-0.194348933,0.08271555,0.621692426,-0.194367245,0.771530173,1.570796327,0.752628031,0.790432315,25% Defective
0.087954628,0.63629203,-0.189298925,0.087973602,0.636697995,-0.189392466,0.745926153,1.570796327,0.727651298,0.764201008,25% Defective
0.07259741,1.195898139,-0.227754379,0.072609394,1.196137336,-0.22775525,1.536389899,1.570796327,1.498749038,1.57403076,25% Defective
0.086763092,0.53332388,-0.185956253,0.086766319,0.533394893,-0.185977919,0.644498627,1.570796327,0.628708701,0.660288553,25% Defective
0.073780256,0.913823598,-0.217684954,0.07378839,0.914061726,-0.217719893,1.194033906,1.570796327,1.164780612,1.223287199,25% Defective
0.083354052,0.64352558,-0.196534125,0.08336755,0.644187588,-0.196748507,0.784413762,1.570796327,0.765195978,0.803631546,25% Defective
0.076178856,1.237584434,-0.223008038,0.076189779,1.238115225,-0.223079816,1.526339091,1.570796327,1.488944471,1.563733712,25% Defective
0.083496219,0.623567384,-0.191497359,0.083506894,0.62366217,-0.191495489,0.773513136,1.570796327,0.754562412,0.79246386,25% Defective
0.077430918,1.285266057,-0.221534733,0.077437705,1.285481595,-0.221552024,1.562493793,1.570796327,1.524213399,1.600774188,25% Defective
0.082905823,0.638527319,-0.198507626,0.082913126,0.638571115,-0.198497064,0.777614282,1.570796327,0.758563082,0.796665482,25% Defective
