a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.007764943,0.03818604,-0.068880232,0.00777964,0.038472087,-0.069174532,0.667967242,1.570796327,0.63962241,0.696312075,Healthy
0.007975867,0.03403298,-0.065829635,0.008001895,0.034449245,-0.066250975,0.622346706,1.570796327,0.595937757,0.648755656,Healthy
0.007777679,0.037664275,-0.066675394,0.007812891,0.038339834,-0.067307136,0.674820481,1.570796327,0.646184835,0.703456127,Healthy
0.008115867,0.036928966,-0.064714328,0.00811555,0.036950137,-0.064756839,0.643599941,1.570796327,0.616289122,0.67091076,Healthy
0.007780369,0.036929073,-0.069222811,0.007796619,0.037235088,-0.069514767,0.656072532,1.570796327,0.628232445,0.683912619,Healthy
0.007125549,0.039432006,-0.077405335,0.007141582,0.039839583,-0.077875986,0.703133615,1.570796327,0.673296517,0.732970714,Healthy
0.007251755,0.040455136,-0.079915484,0.00727082,0.040865774,-0.080279024,0.69782112,1.570796327,0.668209454,0.727432786,Healthy
0.006817559,0.045346812,-0.08491999,0.006865589,0.046688863,-0.086231005,0.786087553,1.570796327,0.752730348,0.819444757,Healthy
0.007393368,0.04186812,-0.080109364,0.007407471,0.042140522,-0.080341089,0.702399843,1.570796327,0.672593882,0.732205805,Healthy
0.007234978,0.040594095,-0.078465061,0.007251656,0.040968997,-0.078825257,0.6890752,1.570796327,0.659834663,0.718315738,Healthy
0.007420282,0.039466887,-0.078366271,0.007429466,0.039674869,-0.078591206,0.675432062,1.570796327,0.646770464,0.704093661,Healthy
0.007417303,0.039601062,-0.075045221,0.007487922,0.041033782,-0.076372918,0.665508636,1.570796327,0.637268133,0.693749139,Healthy
0.00781201,0.037497671,-0.070887775,0.007840484,0.038152708,-0.071641075,0.645122537,1.570796327,0.617747107,0.672497966,Healthy
0.008424941,0.036653094,-0.067458545,0.008436576,0.036867232,-0.067684342,0.618044621,1.570796327,0.591818228,0.644271013,Healthy
0.007348739,0.040407996,-0.077828665,0.00734916,0.040457714,-0.077916396,0.697104908,1.570796327,0.667523634,0.726686182,Healthy
0.006908868,0.042966397,-0.08266747,0.006922007,0.043261426,-0.082929746,0.725379123,1.570796327,0.694598048,0.756160198,Healthy
0.007636144,0.039871441,-0.079088318,0.007646268,0.040073459,-0.079264961,0.649065831,1.570796327,0.62152307,0.676608593,Healthy
0.006867554,0.046620976,-0.084368267,0.006869321,0.046682336,-0.08443389,0.78837268,1.570796327,0.754918507,0.821826852,Healthy
0.007536328,0.039057897,-0.075217056,0.007562517,0.039675083,-0.075913328,0.672314934,1.570796327,0.64378561,0.700844259,Healthy
0.007094273,0.043074509,-0.079766029,0.007162907,0.044862966,-0.081485098,0.727278287,1.570796327,0.696416622,0.758139952,Healthy
0.007802638,0.038520613,-0.076348431,0.007859001,0.039578287,-0.07729064,0.651686609,1.570796327,0.624032636,0.679340582,Healthy
0.007239493,0.042212515,-0.081409499,0.007247761,0.042425918,-0.081630077,0.708050077,1.570796327,0.67800435,0.738095803,Healthy
0.007574376,0.040821003,-0.07903928,0.007582979,0.041001692,-0.079220558,0.678255705,1.570796327,0.649474287,0.707037123,Healthy
0.00678521,0.046793055,-0.089937186,0.006874133,0.048958131,-0.091640187,0.779794482,1.570796327,0.746704321,0.812884644,Healthy
0.008080145,0.036350755,-0.070196075,0.008087231,0.036485008,-0.070295009,0.639775822,1.570796327,0.612627278,0.666924367,Healthy
0.006932412,0.04406847,-0.084271719,0.006948906,0.044457746,-0.084614864,0.761862067,1.570796327,0.729532857,0.794191276,Healthy
