a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.004158831,0.033581468,-0.088439032,0.004187078,0.033884094,-0.088180784,0.667967242,1.570796327,0.635237449,0.700697036,Healthy
0.004556849,0.030554449,-0.079849499,0.004604508,0.030972146,-0.079400122,0.622346706,1.570796327,0.591852278,0.652841135,Healthy
0.004110088,0.033297901,-0.088866657,0.004175717,0.033984535,-0.088153123,0.674820481,1.570796327,0.641754885,0.707886077,Healthy
0.004376264,0.032708252,-0.085052047,0.004377873,0.032728786,-0.085038191,0.643599941,1.570796327,0.612064123,0.675135759,Healthy
0.004212737,0.032481625,-0.087373256,0.004247118,0.032814116,-0.087004702,0.656072532,1.570796327,0.623925568,0.688219495,Healthy
0.003870868,0.034889149,-0.093575769,0.0039037,0.035273143,-0.093220249,0.703133615,1.570796327,0.668680701,0.737586529,Healthy
0.004057864,0.035657994,-0.091542183,0.004095368,0.036082555,-0.091148725,0.69782112,1.570796327,0.663628513,0.732013727,Healthy
0.003712568,0.040132797,-0.098933576,0.003802032,0.041431692,-0.098069334,0.786087553,1.570796327,0.74756997,0.824605135,Healthy
0.004136485,0.036952846,-0.09180842,0.004164338,0.037249088,-0.091512572,0.702399843,1.570796327,0.667982884,0.736816803,Healthy
0.003933739,0.035904573,-0.094235439,0.003967439,0.036282294,-0.093841707,0.6890752,1.570796327,0.655311136,0.722839265,Healthy
0.004109516,0.035050009,-0.092221949,0.004128644,0.035263444,-0.092036988,0.675432062,1.570796327,0.6423365,0.708527625,Healthy
0.003974516,0.034700925,-0.09271853,0.00410658,0.036154706,-0.09130763,0.665508636,1.570796327,0.632899312,0.69811796,Healthy
0.004191426,0.033142371,-0.090129803,0.004260723,0.033831457,-0.089384059,0.645122537,1.570796327,0.613512113,0.67673296,Healthy
0.004732465,0.032255645,-0.081612673,0.004761678,0.032490636,-0.081312053,0.618044621,1.570796327,0.587760991,0.64832825,Healthy
0.003941903,0.035538018,-0.094969347,0.003946026,0.035589064,-0.094930187,0.697104908,1.570796327,0.662947395,0.731262421,Healthy
0.003656713,0.037652953,-0.099955573,0.003681179,0.037964908,-0.099678957,0.725379124,1.570796327,0.6898362,0.760922047,Healthy
0.004121442,0.034773383,-0.094495079,0.004136232,0.034959091,-0.094373823,0.649065831,1.570796327,0.61726219,0.680869473,Healthy
0.003843062,0.041786606,-0.096168884,0.003845601,0.041835265,-0.096156771,0.78837268,1.570796327,0.749743128,0.827002231,Healthy
0.004016677,0.034318093,-0.0937232,0.00406832,0.034912446,-0.093221212,0.672314935,1.570796327,0.639372108,0.705257761,Healthy
0.003736197,0.037378773,-0.097601842,0.003877824,0.039172061,-0.096012075,0.727278287,1.570796327,0.691642306,0.762914269,Healthy
0.004305054,0.033930042,-0.090529768,0.004410867,0.035023934,-0.089513053,0.651686609,1.570796327,0.619754552,0.683618666,Healthy
0.003844612,0.036765666,-0.098107214,0.003861864,0.036972854,-0.097910352,0.708050077,1.570796327,0.673356261,0.742743893,Healthy
0.004015642,0.03576473,-0.097011068,0.00403193,0.035954483,-0.096859236,0.678255705,1.570796327,0.645021787,0.711489624,Healthy
0.003730514,0.041249578,-0.101213876,0.003899962,0.043545882,-0.099351011,0.779794483,1.570796327,0.741585255,0.81800371,Healthy
0.004382876,0.031858131,-0.087601384,0.00439668,0.031995693,-0.087447454,0.639775822,1.570796327,0.608427383,0.671124262,Healthy
0.00375075,0.038803071,-0.098838466,0.003784131,0.039219598,-0.098449816,0.761862067,1.570796327,0.724531512,0.799192622,Healthy
0.004581555,0.032429404,-0.085063096,0.004692178,0.033378369,-0.08386674,0.615022212,1.570796327,0.584886677,0.645157746,Healthy
0.004144118,0.033733651,-0.092730515,0.004156696,0.033874186,-0.092601705,0.669262916,1.570796327,0.636469636,0.702056197,Healthy
0.003974753,0.033580332,-0.095692906,0.004091157,0.034791817,-0.094391401,0.661493481,1.570796327,0.629080896,0.693906066,Healthy
0.003798661,0.036644635,-0.100393487,0.003820881,0.03689876,-0.1001336,0.702227462,1.570796327,0.667818949,0.736635975,Healthy
0.009150218,0.357687499,-0.151026938,0.00915427,0.357903354,-0.151025791,0.697461491,1.570796327,0.663286506,0.731636476,75% Defective
0.005756519,0.57104006,-0.178129742,0.005758715,0.571498072,-0.178142642,1.480625642,1.570796327,1.408076319,1.553174965,75% Defective
0.008157842,0.402827884,-0.158274446,0.008162237,0.403050242,-0.158249655,0.834104938,1.570796327,0.793234547,0.874975329,75% Defective
0.005649644,0.600760586,-0.178174118,0.00565161,0.600858647,-0.178146275,1.588410705,1.570796327,1.510580011,1.6662414,75% Defective
0.007039297,0.450347036,-0.165160009,0.00704991,0.451157254,-0.165115816,1.026444326,1.570796327,0.976149479,1.076739174,75% Defective
0.006512397,0.492960451,-0.170574344,0.006533767,0.495916473,-0.170647312,1.188431309,1.570796327,1.130199245,1.246663374,75% Defective
0.008384366,0.374734794,-0.155885997,0.00839115,0.374990552,-0.155846072,0.769998162,1.570796327,0.732268945,0.807727378,75% Defective
0.007282367,0.455538865,-0.164026706,0.007288693,0.456089784,-0.164014397,1.025886227,1.570796327,0.975618726,1.076153728,75% Defective
0.008436114,0.378330289,-0.15679399,0.008436582,0.378439689,-0.156808428,0.771535493,1.570796327,0.733730949,0.809340038,75% Defective
0.009458415,0.384448463,-0.14851264,0.009475895,0.385540132,-0.148506553,0.74592677,1.570796327,0.70937703,0.78247651,75% Defective
0.005626001,0.572281714,-0.176711847,0.005629824,0.572903195,-0.176719644,1.537248174,1.570796327,1.461924397,1.61257195,75% Defective
0.009396587,0.333881669,-0.149774555,0.009398514,0.334059784,-0.149790613,0.644499379,1.570796327,0.61291949,0.676079268,75% Defective
0.006649462,0.505883688,-0.169388853,0.006653942,0.506486295,-0.169397861,1.194181045,1.570796327,1.135667249,1.252694841,75% Defective
0.008570587,0.386016295,-0.155290337,0.00859856,0.388154999,-0.155315981,0.784417461,1.570796327,0.745981712,0.822853211,75% Defective
0.0057052,0.588256136,-0.179427063,0.005717485,0.589859318,-0.179381271,1.527356817,1.570796327,1.452517709,1.602195926,75% Defective
0.008537464,0.380766049,-0.15615508,0.008540508,0.380942338,-0.156151591,0.77351774,1.570796327,0.735616067,0.811419413,75% Defective
0.0057335,0.606590491,-0.179582964,0.005739708,0.607631574,-0.179588213,1.563551029,1.570796327,1.486938436,1.640163621,75% Defective
0.008868852,0.391380063,-0.152863529,0.00887307,0.391481426,-0.152827854,0.777616359,1.570796327,0.739513858,0.81571886,75% Defective
0.006780321,0.467747561,-0.167097654,0.006783627,0.467973038,-0.167076981,1.093338261,1.570796327,1.039765671,1.146910852,75% Defective
0.008146696,0.40110548,-0.155314958,0.008174879,0.402942697,-0.155251956,0.862271051,1.570796327,0.820020546,0.904521556,75% Defective
0.006473568,0.498770486,-0.171035077,0.006476911,0.499103763,-0.17102696,1.20101749,1.570796327,1.142168714,1.259866266,100% Defective
0.008292369,0.392012141,-0.154626064,0.008299828,0.392466337,-0.154604247,0.824608321,1.570796327,0.784203256,0.865013387,100% Defective
0.006628125,0.491834169,-0.169117285,0.006632155,0.492368217,-0.169128445,1.170124005,1.570796327,1.112788983,1.227459028,100% Defective
0.007688866,0.417914257,-0.159132525,0.007695224,0.418754564,-0.159181014,0.928685835,1.570796327,0.883181066,0.974190605,100% Defective
0.004676639,0.635261806,-0.189191985,0.004681899,0.636183031,-0.189169265,1.896437006,1.570796327,1.8035133,1.989360711,100% Defective
0.008156972,0.37470878,-0.15986172,0.008162714,0.374922967,-0.159820832,0.768250009,1.570796327,0.730606451,0.805893568,100% Defective
0.006162501,0.547545614,-0.173044437,0.006181701,0.550311029,-0.173058204,1.381728492,1.570796327,1.31402504,1.449431944,100% Defective
0.008446798,0.348202474,-0.155810143,0.008456914,0.34850422,-0.155737541,0.712141023,1.570796327,0.677246754,0.747035292,100% Defective
0.005774847,0.58190449,-0.175760586,0.005778828,0.582383828,-0.175740485,1.552627864,1.570796327,1.476550496,1.628705231,100% Defective
0.008150171,0.371346519,-0.158059078,0.008164172,0.372019796,-0.15799603,0.770015809,1.570796327,0.732285728,0.80774589,100% Defective
0.006651789,0.170181118,-0.109889474,0.006655289,0.170284533,-0.109860349,0.903336037,1.570796327,0.859073385,0.94759869,
0.006647909,0.177502178,-0.109720986,0.006653396,0.177700781,-0.109699465,0.925914287,1.570796327,0.880545321,0.971283254,
0.007958453,0.155027858,-0.09880975,0.00796158,0.155095983,-0.09879432,0.766407578,1.570796327,0.728854297,0.803960859,
0.007041407,0.169646502,-0.10955444,0.007047787,0.169757994,-0.109495341,0.848294468,1.570796327,0.806728803,0.889860133,
0.008163169,0.154458119,-0.098534635,0.008177203,0.154936594,-0.098513927,0.738673613,1.570796327,0.702479271,0.774867955,
0.006965136,0.173124568,-0.108288665,0.006974669,0.173530454,-0.108279768,0.878086186,1.570796327,0.835060754,0.921111619,
0.007489657,0.168888154,-0.105798186,0.007555985,0.171280526,-0.105676918,0.803931903,1.570796327,0.764539963,0.843323842,
0.00649421,0.175452944,-0.109354714,0.00649546,0.175500227,-0.109347982,0.941264605,1.570796327,0.895143487,0.987385723,
0.007984852,0.166591213,-0.100843699,0.00800416,0.167176237,-0.100789248,0.779475719,1.570796327,0.741282111,0.817669327,
0.006606772,0.180837513,-0.110339008,0.006621341,0.181509263,-0.110308629,0.925013318,1.570796327,0.879688498,0.970338137,
0.007975469,0.166576422,-0.100850384,0.007998525,0.167282481,-0.100791044,0.792781765,1.570796327,0.753936173,0.831627358,
0.007007154,0.182412543,-0.108626482,0.007014621,0.182783163,-0.108621036,0.893591797,1.570796327,0.849806604,0.937376991,
0.007760536,0.156023597,-0.102583179,0.007766455,0.156203386,-0.10256463,0.745741564,1.570796327,0.709200899,0.782282229,
0.006513172,0.184585709,-0.111737924,0.006514195,0.184659796,-0.111742174,0.940642249,1.570796327,0.894551625,0.986732872,
0.007526815,0.172079285,-0.109091745,0.007528412,0.172153691,-0.109095491,0.805969325,1.570796327,0.766477553,0.845461096,
0.00672792,0.181236396,-0.108281617,0.006735279,0.181602382,-0.108284071,0.94217062,1.570796327,0.896005108,0.988336132,
0.007644447,0.174121283,-0.106191497,0.00765914,0.174514797,-0.106119183,0.799961471,1.570796327,0.760764079,0.839158863,
0.006499485,0.192469422,-0.115226364,0.006514617,0.193246544,-0.115204867,0.972800479,1.570796327,0.925134131,1.020466826,
0.007783754,0.172142635,-0.105721577,0.007786737,0.172277371,-0.10572375,0.788507983,1.570796327,0.749871802,0.827144164,
0.00669238,0.18134774,-0.110739378,0.006692955,0.181388703,-0.11074387,0.924780631,1.570796327,0.879467213,0.97009405,
0.007722133,0.165607046,-0.105375008,0.007740135,0.166239832,-0.105340657,0.759175948,1.570796327,0.72197701,0.796374886,
0.006386666,0.18271873,-0.113106238,0.006389556,0.182846341,-0.113104815,0.952497614,1.570796327,0.905826088,0.999169139,
0.007439335,0.173257994,-0.11102912,0.007455244,0.173711082,-0.110943166,0.813570089,1.570796327,0.773705888,0.853434291,
0.006616217,0.18865603,-0.112401529,0.006627852,0.189053089,-0.112335675,0.948195984,1.570796327,0.901735235,0.994656734,
0.0075639,0.169270672,-0.108801933,0.007565465,0.169291407,-0.108786018,0.784537061,1.570796327,0.746095452,0.822978671,
0.006606676,0.18797282,-0.113769654,0.006610569,0.188180516,-0.113772423,0.93993446,1.570796327,0.893878518,0.985990402,
0.007343817,0.165169833,-0.110542012,0.007357213,0.165603583,-0.110487019,0.778716333,1.570796327,0.740559934,0.816872732,
0.006508773,0.183294556,-0.114400727,0.006513865,0.18349582,-0.114376615,0.92372465,1.570796327,0.878462973,0.968986326,
0.007394861,0.185097006,-0.112281235,0.00742632,0.186220115,-0.112188112,0.823743195,1.570796327,0.78338052,0.86410587,
0.006888371,0.17848925,-0.112143131,0.006896862,0.178793884,-0.112117206,0.866879645,1.570796327,0.824403323,0.909355967,
0.010972548,0.555138047,-0.140602506,0.010980709,0.555832457,-0.14060734,0.892248847,1.570796327,0.848529457,0.935968237,
0.009610574,0.726477183,-0.145167026,0.009618528,0.727126797,-0.145141638,1.296090523,1.570796327,1.232583254,1.359597791,
0.010910207,0.605513939,-0.1368387,0.010923276,0.606235299,-0.13678311,1.01269814,1.570796327,0.963076842,1.062319437,
0.010767321,0.63654475,-0.139931171,0.010781748,0.637471255,-0.139885945,1.053684875,1.570796327,1.002055265,1.105314486,
0.011255056,0.510381025,-0.136780394,0.011256682,0.510807205,-0.136828631,0.831222447,1.570796327,0.790493295,0.871951598,
0.010575664,0.583840802,-0.137996823,0.01058037,0.583938915,-0.137963899,1.00220613,1.570796327,0.953098932,1.051313328,
