a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.00985581,0.04090903,-0.135410502,0.009872649,0.041160183,-0.135754659,0.667967242,1.570796327,0.644823784,0.691110701,Healthy
0.01028449,0.036875303,-0.128205681,0.010315373,0.037211715,-0.128573301,0.622346706,1.570796327,0.600783889,0.643909523,Healthy
0.009886086,0.040659206,-0.132560734,0.00994375,0.041247063,-0.13283206,0.674820481,1.570796327,0.651439574,0.698201389,Healthy
0.01020395,0.039802471,-0.132107239,0.010205595,0.039819604,-0.132107386,0.643599941,1.570796327,0.62130075,0.665899131,Healthy
0.010055495,0.039974523,-0.132636024,0.010078016,0.040245433,-0.132877617,0.656072532,1.570796327,0.633341196,0.678803868,Healthy
0.0094808,0.042811521,-0.138213889,0.00951017,0.043130309,-0.138402016,0.703133615,1.570796327,0.678771726,0.727495505,Healthy
0.009558802,0.043441988,-0.143037499,0.00958899,0.043790711,-0.143223958,0.69782112,1.570796327,0.673643296,0.721998944,Healthy
0.008883746,0.048304264,-0.15245628,0.008951526,0.049413655,-0.153573324,0.786087553,1.570796327,0.758851509,0.813323596,Healthy
0.009665726,0.044657833,-0.144586596,0.009686425,0.044889124,-0.144732839,0.702399843,1.570796327,0.678063378,0.726736309,Healthy
0.009459166,0.043500653,-0.142614521,0.009492491,0.043831091,-0.142682604,0.6890752,1.570796327,0.665200401,0.712949999,Healthy
0.00970047,0.042307351,-0.142528169,0.00971315,0.042478441,-0.142715757,0.675432062,1.570796327,0.652029966,0.698834159,Healthy
0.00964758,0.042698007,-0.139402878,0.009752953,0.043894916,-0.140203625,0.665508636,1.570796327,0.642450362,0.68856691,Healthy
0.010115396,0.040569941,-0.134625495,0.010159776,0.041079203,-0.135057315,0.645122537,1.570796327,0.622770592,0.667474481,Healthy
0.010878095,0.039306922,-0.129222741,0.010892327,0.039480014,-0.129425098,0.618044621,1.570796327,0.59663086,0.639458381,Healthy
0.009495873,0.043174705,-0.144193686,0.009497196,0.043209582,-0.144259727,0.697104908,1.570796327,0.672951899,0.721257917,Healthy
0.008897748,0.045504963,-0.151310236,0.008919557,0.045762734,-0.151439842,0.725379123,1.570796327,0.70024648,0.750511765,Healthy
0.010235563,0.04319905,-0.138728974,0.010245751,0.043361222,-0.138929088,0.649065831,1.570796327,0.626577261,0.671554402,Healthy
0.008978013,0.049225404,-0.149866874,0.008981168,0.049274671,-0.149907483,0.78837268,1.570796327,0.761057462,0.815687897,Healthy
0.009824932,0.042102201,-0.13907826,0.009865744,0.042602622,-0.13954068,0.672314934,1.570796327,0.649020839,0.69560903,Healthy
0.009253431,0.046011851,-0.144789924,0.009369123,0.04751328,-0.145747286,0.727278287,1.570796327,0.702079843,0.752476731,Healthy
