a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.004260793,0.041911738,-0.093757848,0.004271411,0.042054753,-0.093649853,0.800910984,1.570796327,0.761667067,0.840154901,Healthy
0.00542807,0.04383752,-0.081631887,0.005481016,0.044561892,-0.081362882,0.709901321,1.570796327,0.675116796,0.744685847,Healthy
0.004443458,0.043410922,-0.090721168,0.004478276,0.043957984,-0.090426169,0.770971142,1.570796327,0.73319425,0.808748034,Healthy
0.004474861,0.043377831,-0.091191565,0.004506316,0.043848802,-0.090954999,0.782170204,1.570796327,0.743844568,0.82049584,Healthy
0.004703386,0.0435799,-0.088737929,0.004742398,0.044096315,-0.088398974,0.761448774,1.570796327,0.72413847,0.798759078,Healthy
0.00560131,0.042425628,-0.079759379,0.005627818,0.042730413,-0.079573253,0.678076516,1.570796327,0.644851377,0.711301655,Healthy
0.004426204,0.042545974,-0.091231254,0.004438195,0.042696434,-0.091117911,0.775532895,1.570796327,0.737532482,0.813533309,Healthy
0.004437953,0.043981294,-0.090299195,0.004469081,0.044393697,-0.089935608,0.772318024,1.570796327,0.734475136,0.810160912,Healthy
0.004247069,0.04316011,-0.093717862,0.004268357,0.043462527,-0.093516255,0.779001432,1.570796327,0.740831063,0.817171801,Healthy
0.007408334,0.042731578,-0.064839767,0.007434932,0.042986422,-0.064685538,0.598047805,1.570796327,0.568744001,0.627351609,Healthy
0.004426754,0.043984283,-0.090926001,0.004438278,0.044140649,-0.090804964,0.763238671,1.570796327,0.725840664,0.800636679,Healthy
0.006518473,0.04264615,-0.07313999,0.006537715,0.04281871,-0.07301231,0.638439179,1.570796327,0.607156234,0.669722124,Healthy
0.00517463,0.043349413,-0.082399353,0.005197191,0.043623806,-0.082208893,0.717360186,1.570796327,0.682210183,0.752510189,Healthy
0.004459449,0.043549959,-0.094908828,0.004465287,0.043645038,-0.094868986,0.788910428,1.570796327,0.750254528,0.827566329,Healthy
0.004491846,0.04551636,-0.091375625,0.004557572,0.046563668,-0.090855341,0.826960805,1.570796327,0.78644047,0.86748114,Healthy
0.005660882,0.043995735,-0.083444467,0.005663029,0.044038738,-0.083439148,0.697133664,1.570796327,0.662974742,0.731292585,Healthy
