a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.006339312,0.044143075,-0.10546497,0.00634529,0.044280094,-0.105545824,0.800910984,1.570796327,0.766924755,0.834897214,Healthy
0.007578917,0.045826455,-0.099009275,0.007612782,0.046590122,-0.099519474,0.709901321,1.570796327,0.679777038,0.740025604,Healthy
0.006457157,0.045512264,-0.104852314,0.006475777,0.046078941,-0.10525117,0.770971142,1.570796327,0.738255394,0.80368689,Healthy
0.006409941,0.045522305,-0.107917313,0.006430858,0.046020267,-0.108220597,0.782170204,1.570796327,0.74897923,0.815361178,Healthy
0.006918847,0.045623165,-0.100077458,0.006941815,0.046145694,-0.100400463,0.761448774,1.570796327,0.729137103,0.793760445,Healthy
0.008078797,0.044552342,-0.091611397,0.008092695,0.044868214,-0.091845171,0.678076516,1.570796327,0.649302702,0.70685033,Healthy
0.006663581,0.044771352,-0.100082488,0.006670754,0.044916953,-0.100172154,0.775532895,1.570796327,0.742623572,0.808442219,Healthy
0.006458781,0.046216246,-0.104252128,0.006478656,0.046617663,-0.104345945,0.772318024,1.570796327,0.739545122,0.805090926,Healthy
0.006222932,0.045408905,-0.107815278,0.006235199,0.045718484,-0.10802466,0.779001432,1.570796327,0.745944923,0.812057941,Healthy
0.010104602,0.044278785,-0.079691184,0.010122855,0.044537151,-0.079766183,0.598047805,1.570796327,0.572669966,0.623425644,Healthy
0.006405696,0.046085616,-0.105764127,0.006413345,0.046246802,-0.105827625,0.763238671,1.570796327,0.730851047,0.795626296,Healthy
0.008889612,0.043931069,-0.090278141,0.008896878,0.044101705,-0.09044427,0.638439179,1.570796327,0.611347354,0.665531004,Healthy
0.007507419,0.045329439,-0.093789375,0.007519859,0.045620329,-0.093984485,0.717360186,1.570796327,0.68691939,0.747800982,Healthy
0.006464815,0.045204075,-0.109929502,0.006471371,0.045301967,-0.109923225,0.788910428,1.570796327,0.755433436,0.82238742,Healthy
0.006450173,0.047559933,-0.107374351,0.006490913,0.048690302,-0.108092686,0.826960805,1.570796327,0.791869166,0.862052445,Healthy
0.008008498,0.045816602,-0.098944318,0.00800885,0.045870113,-0.099008873,0.697133664,1.570796327,0.667551169,0.726716158,Healthy
0.006396535,0.046247762,-0.10847247,0.006406631,0.046572295,-0.108732304,0.791250319,1.570796327,0.757674035,0.824826603,Healthy
0.006717849,0.046489242,-0.106141532,0.006723608,0.046630195,-0.106229441,0.812995515,1.570796327,0.778496486,0.847494545,Healthy
0.006096663,0.044871611,-0.110245939,0.00619609,0.046897589,-0.110906783,0.809099131,1.570796327,0.774765442,0.84343282,Healthy
0.006937517,0.045049537,-0.106089143,0.006940816,0.04511277,-0.106114656,0.765119272,1.570796327,0.732651845,0.797586699,Healthy
0.00644598,0.048263941,-0.107463871,0.006494123,0.049486083,-0.107997874,0.815499974,1.570796327,0.780894669,0.85010528,Healthy
0.007172564,0.045768512,-0.101749975,0.007239618,0.047356907,-0.102791917,0.767879506,1.570796327,0.73529495,0.800464062,Healthy
0.006156907,0.046499667,-0.109114165,0.006228076,0.04819283,-0.109788756,0.811071918,1.570796327,0.776654515,0.845489321,Healthy
0.006137524,0.044769379,-0.108184775,0.0061419,0.04491506,-0.108329087,0.831857003,1.570796327,0.796557596,0.86715641,Healthy
0.006322008,0.047068246,-0.106414671,0.00634181,0.047524562,-0.106632406,0.799515531,1.570796327,0.765588518,0.833442545,Healthy
0.008237882,0.045376367,-0.093713592,0.008241084,0.045427426,-0.093740783,0.719969234,1.570796327,0.689417725,0.750520743,Healthy
0.006300051,0.044902215,-0.107604256,0.006365423,0.046529897,-0.108521288,0.806911799,1.570796327,0.772670929,0.84115267,Healthy
0.006351327,0.044772239,-0.112190316,0.006364787,0.045109976,-0.112432078,0.78172256,1.570796327,0.748550582,0.814894539,Healthy
0.006417259,0.047742146,-0.106255357,0.006422968,0.047883128,-0.106302959,0.804701721,1.570796327,0.770554634,0.838848808,Healthy
0.006230109,0.044573244,-0.110713887,0.006237508,0.04475441,-0.110806359,0.819565997,1.570796327,0.784788152,0.854343841,Healthy
0.017243717,0.432868245,-0.168121006,0.017246866,0.432930397,-0.168107781,0.693871322,1.570796327,0.664427263,0.72331538,75% Defective
0.017095919,0.372415078,-0.165799014,0.017099369,0.372508468,-0.165790486,0.61454055,1.570796327,0.588462851,0.64061825,75% Defective
0.017195816,0.387561063,-0.166124712,0.017198045,0.387648821,-0.166127847,0.633032456,1.570796327,0.606170062,0.659894849,75% Defective
0.016807622,0.503835683,-0.167970822,0.01681693,0.504304904,-0.167978138,0.829830062,1.570796327,0.794616668,0.865043457,75% Defective
0.016901838,0.386297919,-0.168803414,0.016906443,0.386341522,-0.168772281,0.63696528,1.570796327,0.609935999,0.663994561,75% Defective
0.016458253,0.575421506,-0.1679831,0.016475153,0.576902235,-0.168083719,0.965241759,1.570796327,0.924282241,1.006201277,75% Defective
0.016845783,0.475681285,-0.16769201,0.016853358,0.475968277,-0.167680287,0.787449902,1.570796327,0.754034887,0.820864917,75% Defective
0.01660197,0.468855281,-0.170965967,0.016611826,0.469336392,-0.170980936,0.768406699,1.570796327,0.735799771,0.801013626,75% Defective
0.017049495,0.401111365,-0.168271835,0.017052531,0.401187042,-0.168262198,0.650998107,1.570796327,0.623373351,0.678622864,75% Defective
0.017139013,0.494134426,-0.167758113,0.017153231,0.494994959,-0.16779662,0.798400072,1.570796327,0.764520393,0.832279752,75% Defective
0.016700801,0.406123609,-0.17023586,0.016707358,0.406503148,-0.170269424,0.664168453,1.570796327,0.63598482,0.692352086,75% Defective
0.016715128,0.526896701,-0.170732311,0.016717592,0.52709966,-0.170748033,0.853692905,1.570796327,0.817466903,0.889918907,75% Defective
0.017026682,0.441501877,-0.169178623,0.017039956,0.442106765,-0.169190808,0.711941067,1.570796327,0.681730229,0.742151906,75% Defective
0.016586261,0.458792507,-0.170311351,0.016610748,0.460482404,-0.170454831,0.754784169,1.570796327,0.722755307,0.786813032,75% Defective
0.017319287,0.378504733,-0.166197509,0.017336231,0.379015273,-0.166175337,0.608636905,1.570796327,0.582809723,0.634464086,75% Defective
0.017190118,0.478427913,-0.167479966,0.017193747,0.478455854,-0.167454115,0.766721869,1.570796327,0.734186437,0.799257302,75% Defective
0.017446187,0.393117125,-0.166370844,0.017461891,0.393531804,-0.166334247,0.625217305,1.570796327,0.598686543,0.651748067,75% Defective
0.017027402,0.491734831,-0.167955,0.017033761,0.492054394,-0.167961269,0.793859719,1.570796327,0.760172707,0.827546732,75% Defective
0.017396077,0.423896333,-0.168163502,0.017419747,0.424910379,-0.168193811,0.672242814,1.570796327,0.64371655,0.700769078,75% Defective
0.01683927,0.527656014,-0.168245523,0.016874522,0.529166777,-0.168205495,0.860898013,1.570796327,0.824366266,0.897429759,75% Defective
0.0171391,0.531190994,-0.166407371,0.017147085,0.531438817,-0.166379564,0.858500479,1.570796327,0.82207047,0.894930487,100% Defective
0.016658902,0.525835364,-0.169046841,0.016666885,0.526072618,-0.169019286,0.861035825,1.570796327,0.824498231,0.89757342,100% Defective
0.016935836,0.422358629,-0.167923429,0.016958604,0.423267652,-0.167931667,0.69319507,1.570796327,0.663779708,0.722610432,100% Defective
0.016938463,0.460713502,-0.169118098,0.016941199,0.460800644,-0.169113891,0.752448355,1.570796327,0.720518612,0.784378098,100% Defective
0.016794615,0.419202252,-0.168562576,0.016818307,0.420025893,-0.168550295,0.688905896,1.570796327,0.659672543,0.718139249,100% Defective
0.016821504,0.450601573,-0.169074976,0.016829842,0.45087346,-0.169055954,0.734347195,1.570796327,0.703185564,0.765508825,100% Defective
0.017323205,0.47396444,-0.167629145,0.017335437,0.474257197,-0.167575653,0.75790553,1.570796327,0.725744214,0.790066846,100% Defective
0.016716238,0.396551452,-0.169652233,0.01672085,0.396859924,-0.169681941,0.651084359,1.570796327,0.623455942,0.678712775,100% Defective
0.016379389,0.541646498,-0.169468366,0.01638217,0.541816775,-0.169473025,0.910191328,1.570796327,0.871567846,0.94881481,100% Defective
0.017508882,0.401417536,-0.167174277,0.017520212,0.401865047,-0.167183821,0.638586267,1.570796327,0.6114882,0.665684333,100% Defective
0.015373444,0.376847557,-0.147636858,0.015378399,0.377001134,-0.14762758,0.867190271,1.570796327,0.830391516,0.903989027,
0.017779763,0.312501652,-0.125603192,0.017780434,0.312528672,-0.125605411,0.700286863,1.570796327,0.670570565,0.730003162,
0.015492956,0.339167948,-0.141788961,0.015493381,0.339192872,-0.141791329,0.796042971,1.570796327,0.762263313,0.829822628,
0.018231829,0.318099337,-0.122743954,0.018234249,0.318150089,-0.122735114,0.70725316,1.570796327,0.67724125,0.737265069,
0.01559066,0.349018607,-0.142352839,0.015597635,0.349121323,-0.142312476,0.821236351,1.570796327,0.786387626,0.856085076,
0.017823592,0.317032672,-0.124770534,0.017835349,0.317436783,-0.124796086,0.704331599,1.570796327,0.674443665,0.734219534,
0.015265871,0.36090968,-0.146218028,0.015267629,0.361050126,-0.14623307,0.831405493,1.570796327,0.796125246,0.86668574,
0.018621042,0.318936643,-0.120836978,0.018625389,0.318984374,-0.12081765,0.703525956,1.570796327,0.673672208,0.733379704,
0.015523871,0.353104957,-0.143962998,0.015524992,0.353132003,-0.143958927,0.827557527,1.570796327,0.792440566,0.862674488,
0.018398608,0.313823273,-0.122417667,0.018409682,0.314276716,-0.122455107,0.693495385,1.570796327,0.664067279,0.722923491,
0.016693055,0.337330426,-0.135874655,0.016698803,0.337754413,-0.135943663,0.747387616,1.570796327,0.715672623,0.77910261,
0.019086079,0.30737892,-0.118517606,0.01909536,0.307552624,-0.118500174,0.665438004,1.570796327,0.637200498,0.693675509,
0.015944134,0.329951008,-0.139599609,0.015945417,0.330013491,-0.139598689,0.744704976,1.570796327,0.713103818,0.776306133,
0.015482805,0.333088324,-0.142455653,0.015490723,0.333483103,-0.142490555,0.773426133,1.570796327,0.740606209,0.806246058,
0.014976415,0.348070876,-0.147959428,0.014989681,0.348968883,-0.148059258,0.815246516,1.570796327,0.780651966,0.849841065,
0.018130711,0.328076339,-0.125190706,0.018153916,0.330475818,-0.125587891,0.723166032,1.570796327,0.692478869,0.753853196,
0.015642056,0.354719578,-0.144222929,0.01565027,0.354954929,-0.144210277,0.825073732,1.570796327,0.79006217,0.860085294,
0.019369459,0.312415849,-0.117028507,0.019369967,0.312440134,-0.117031041,0.685569896,1.570796327,0.656478104,0.714661688,
0.015270011,0.361300007,-0.147533684,0.015273216,0.361646795,-0.147594561,0.819067493,1.570796327,0.784310803,0.853824184,
0.017666133,0.32000588,-0.128851309,0.017691422,0.320820644,-0.128879751,0.708544095,1.570796327,0.678477406,0.738610785,
0.015579372,0.366093992,-0.147600666,0.015583029,0.366187657,-0.147588915,0.833151778,1.570796327,0.797797428,0.868506127,
0.018690913,0.308780009,-0.121947368,0.018693451,0.309244541,-0.122044576,0.673442552,1.570796327,0.644865378,0.702019726,
0.015435409,0.381508969,-0.151629468,0.015441242,0.381599375,-0.151591526,0.853777334,1.570796327,0.817547749,0.890006918,
0.017879841,0.325058632,-0.128642528,0.017887803,0.325432932,-0.12866737,0.704048413,1.570796327,0.674172495,0.73392433,
0.015952021,0.354453128,-0.144401915,0.015957127,0.354676317,-0.144414771,0.791044895,1.570796327,0.757477328,0.824612461,
0.017825979,0.327190479,-0.128569667,0.017827954,0.327500919,-0.128637381,0.714140095,1.570796327,0.683835942,0.744444248,
0.016874583,0.357611147,-0.138966792,0.016884439,0.358188004,-0.139009411,0.793431367,1.570796327,0.759762532,0.827100203,
0.017927268,0.329158187,-0.128999587,0.017934741,0.329303864,-0.128980292,0.721081114,1.570796327,0.690482423,0.751679806,
0.016842604,0.339478834,-0.137740836,0.016848719,0.339983504,-0.137821997,0.741777857,1.570796327,0.71030091,0.773254804,
0.017906079,0.326436052,-0.12719521,0.017918297,0.326936241,-0.127225633,0.71870304,1.570796327,0.688205261,0.749200819,
0.04623241,2.769015022,-0.121566737,0.046246179,2.769398237,-0.1215333,1.696603566,1.570796327,1.624609101,1.768598031,
0.045862263,2.66878422,-0.123278274,0.045870455,2.669050732,-0.123259529,1.634882793,1.570796327,1.565507416,1.70425817,
0.041988377,2.246717005,-0.130013946,0.041989867,2.246859359,-0.130014259,1.480160313,1.570796327,1.417350502,1.542970124,
0.047159617,2.550112372,-0.120352181,0.047162517,2.550156112,-0.120343875,1.541008689,1.570796327,1.47561681,1.606400568,
0.049979373,2.909863956,-0.112140424,0.049981178,2.90994941,-0.112137348,1.740538369,1.570796327,1.666679554,1.814397183,
0.045763096,2.628665441,-0.12089246,0.045766471,2.628730186,-0.120882727,1.654430123,1.570796327,1.584225266,1.724634981,
0.045771741,2.378342542,-0.124330873,0.045774226,2.378413988,-0.12432518,1.428687567,1.570796327,1.368061975,1.48931316,
0.04522014,2.373609501,-0.123978433,0.04522369,2.373839374,-0.123974535,1.462843281,1.570796327,1.400768309,1.524918253,
0.047904905,2.653206353,-0.121428032,0.047905852,2.653271029,-0.121426909,1.546245859,1.570796327,1.480631743,1.611859975,
0.046512609,2.460494397,-0.122607332,0.046527103,2.46074609,-0.122566958,1.475622125,1.570796327,1.413004889,1.53823936,
0.04674976,2.632842847,-0.125255081,0.046751882,2.632896517,-0.125249543,1.517839964,1.570796327,1.453431237,1.582248691,
0.048720409,2.723054907,-0.119845671,0.048724227,2.723214496,-0.119838347,1.570015826,1.570796327,1.503393045,1.636638608,
0.049348607,2.351641533,-0.114057069,0.049359117,2.351874456,-0.114031881,1.404008025,1.570796327,1.344429696,1.463586355,
0.049264269,2.493518287,-0.117623474,0.049276176,2.493738215,-0.117594383,1.435986173,1.570796327,1.375050868,1.496921478,
0.049363601,2.607459018,-0.118767907,0.0493666,2.607554722,-0.118761436,1.486257131,1.570796327,1.423188604,1.549325657,
0.046449055,2.375580659,-0.121684918,0.046453548,2.375738237,-0.121676163,1.448184946,1.570796327,1.386731993,1.509637899,
0.050741788,2.734001082,-0.110010956,0.05087104,2.735714229,-0.109658227,1.649825813,1.570796327,1.579816337,1.719835289,
0.048743111,2.536941688,-0.116266606,0.048751872,2.537220064,-0.116249217,1.518192755,1.570796327,1.453769058,1.582616453,
0.050321811,2.665341459,-0.113867311,0.050321967,2.665409922,-0.113869268,1.538923724,1.570796327,1.473620319,1.604227129,
0.050043209,2.61483132,-0.116424026,0.050047494,2.615005121,-0.11641623,1.47913818,1.570796327,1.416371743,1.541904617,
0.050454653,2.645415856,-0.114789507,0.050457742,2.645559141,-0.114784798,1.514049107,1.570796327,1.449801243,1.57829697,
0.047384936,2.64867193,-0.121122815,0.047387137,2.648841278,-0.121121612,1.574580343,1.570796327,1.507763868,1.641396817,
0.049517869,2.598636636,-0.113950913,0.04952797,2.598782316,-0.113923029,1.542823787,1.570796327,1.477354885,1.608292689,
0.048098665,2.520951596,-0.118162258,0.048105718,2.521425452,-0.118156592,1.503937829,1.570796327,1.440119032,1.567756626,
0.049481524,2.326948601,-0.11405259,0.049495175,2.327337837,-0.114024694,1.376980377,1.570796327,1.318548952,1.435411803,
0.048624053,2.686215299,-0.116604709,0.048660708,2.687694511,-0.116528525,1.592299458,1.570796327,1.524731083,1.659867834,
0.049684577,2.448694692,-0.116272446,0.049725165,2.449464115,-0.116167839,1.409817708,1.570796327,1.349992847,1.469642568,
0.05232233,2.773367606,-0.108361754,0.052323877,2.773379607,-0.108357457,1.585796749,1.570796327,1.518504312,1.653089186,
0.051718743,2.400264254,-0.113082139,0.051724764,2.400440724,-0.113069075,1.348523021,1.570796327,1.291299168,1.405746874,
0.049976183,2.843513063,-0.110543636,0.049981906,2.843648999,-0.110529865,1.737749578,1.570796327,1.664009104,1.811490051,
0.031043616,0.794702509,-0.108125177,0.031062169,0.795289607,-0.108081361,0.989485877,1.570796327,0.947497574,1.031474181,
0.026629729,0.804026484,-0.11518166,0.026634718,0.804330825,-0.115185892,1.224949763,1.570796327,1.172969675,1.276929851,
0.029941458,0.831006374,-0.106495649,0.029948715,0.831054459,-0.106460565,1.113130481,1.570796327,1.065895384,1.160365577,
0.02724056,0.718602955,-0.112681744,0.027241141,0.718727606,-0.112691983,1.081913352,1.570796327,1.036002938,1.127823767,
0.026941732,0.748797329,-0.11750023,0.026947527,0.749070621,-0.117496484,1.064115412,1.570796327,1.018960244,1.10927058,
0.027899923,0.845707902,-0.112313652,0.02790344,0.845788465,-0.11230159,1.186436053,1.570796327,1.136090273,1.236781832,
0.02708592,0.80337754,-0.118938658,0.027086629,0.803394044,-0.11893557,1.149216874,1.570796327,1.100450471,1.197983277,
0.026842829,0.764642888,-0.109830598,0.026859521,0.765327545,-0.109801729,1.196357896,1.570796327,1.145591088,1.247124703,
0.026723655,0.834809378,-0.119563647,0.026747331,0.835945457,-0.119543577,1.204587581,1.570796327,1.153471552,1.255703611,
0.030689916,0.827143638,-0.104810609,0.030695038,0.827222351,-0.104793843,1.110199314,1.570796327,1.0630886,1.157310028,
0.024991075,0.815822114,-0.119880641,0.024994038,0.816004571,-0.119881107,1.274728667,1.570796327,1.220636238,1.328821096,
0.030359333,0.808342238,-0.106553626,0.030361445,0.808429575,-0.106553033,1.116167109,1.570796327,1.068803155,1.163531063,
0.026712234,0.886996379,-0.114170461,0.026713399,0.887012608,-0.114164804,1.347534842,1.570796327,1.290352922,1.404716763,
0.032730767,0.827526195,-0.102191462,0.032740733,0.828055635,-0.102202367,1.022653866,1.570796327,0.979258096,1.066049636,
0.024357304,0.887838351,-0.124277099,0.02436928,0.888512891,-0.124267059,1.380258821,1.570796327,1.321688276,1.438829366,
0.035551359,0.806645507,-0.090661883,0.035560426,0.80682272,-0.090635697,0.996213433,1.570796327,0.953939649,1.038487217,
