a1,e1,k1,a2,e2,k2,a3,e3,k3,k4,Class
0.031104969,0.060335974,-0.040417055,0.031107428,0.060405585,-0.040483711,0.800910962,1.570796327,0.781289004,0.82053292,Healthy
0.035464474,0.061327541,-0.037515689,0.035471269,0.061682881,-0.037869726,0.709901304,1.570796327,0.692509041,0.727293566,Healthy
0.030976272,0.061227528,-0.044246791,0.030979487,0.061539077,-0.044580699,0.770971135,1.570796327,0.752082689,0.78985958,Healthy
0.031588635,0.061413487,-0.041730065,0.031597114,0.061658146,-0.041966706,0.782170198,1.570796327,0.763007381,0.801333016,Healthy
0.032095201,0.06017392,-0.040734813,0.032112018,0.060450125,-0.040985573,0.761448779,1.570796327,0.742793627,0.780103931,Healthy
0.035820006,0.058750288,-0.036799123,0.035825234,0.058904971,-0.036953506,0.678076497,1.570796327,0.661463929,0.694689066,Healthy
0.031057973,0.059709673,-0.041953515,0.031062364,0.059771547,-0.0420086,0.775532881,1.570796327,0.756532674,0.794533087,Healthy
0.029934479,0.059348598,-0.045115687,0.029933556,0.059561182,-0.045360492,0.772318021,1.570796327,0.753396578,0.791239465,Healthy
0.02984663,0.059272631,-0.04471306,0.029858063,0.059438096,-0.044866031,0.779001429,1.570796327,0.759916245,0.798086614,Healthy
0.041893016,0.057481451,-0.028966665,0.041896276,0.057639123,-0.029125148,0.598047802,1.570796327,0.5833959,0.612699704,Healthy
0.030360175,0.060594301,-0.046056463,0.030363786,0.060682885,-0.046146178,0.763238667,1.570796327,0.744539663,0.781937671,Healthy
0.040010797,0.05878731,-0.030564472,0.040012876,0.058856556,-0.030631111,0.638439144,1.570796327,0.622797672,0.654080615,Healthy
0.033761081,0.060674472,-0.040618065,0.033765405,0.06081827,-0.040762631,0.717360193,1.570796327,0.699785191,0.734935195,Healthy
0.032801794,0.06191891,-0.038376406,0.03280373,0.061974593,-0.038427869,0.788910458,1.570796327,0.769582507,0.808238409,Healthy
0.031638905,0.063840694,-0.04049231,0.031659544,0.064430889,-0.041028292,0.826960799,1.570796327,0.806700632,0.847220967,Healthy
0.038367162,0.062589938,-0.032815726,0.038367939,0.06262531,-0.032848702,0.697133699,1.570796327,0.680054237,0.714213161,Healthy
0.031457361,0.061862229,-0.041822157,0.031462212,0.062035501,-0.041991627,0.791250311,1.570796327,0.771865035,0.810635587,Healthy
0.033532037,0.064065591,-0.036704703,0.033535836,0.064143376,-0.036769937,0.812995551,1.570796327,0.793077526,0.832913576,Healthy
0.030034907,0.059216418,-0.041610024,0.030097095,0.060355956,-0.042662523,0.80909912,1.570796327,0.789276556,0.828921684,Healthy
0.03462491,0.061774922,-0.035405195,0.034625979,0.061809764,-0.035437112,0.765119249,1.570796327,0.746374172,0.783864326,Healthy
0.030956766,0.063023419,-0.042489413,0.030969018,0.063720179,-0.043180371,0.815499963,1.570796327,0.795520581,0.835479345,Healthy
0.034210745,0.060980026,-0.035439117,0.034240135,0.061777441,-0.036162894,0.767879506,1.570796327,0.749066804,0.786692208,Healthy
0.029709907,0.060383717,-0.043672662,0.029742243,0.06136233,-0.044644445,0.811071916,1.570796327,0.79120102,0.830942813,Healthy
0.030411183,0.060440274,-0.040074658,0.03041489,0.060506378,-0.04013298,0.83185697,1.570796327,0.811476849,0.852237091,Healthy
0.029896684,0.061018579,-0.04476697,0.029909272,0.061261307,-0.044996415,0.799515528,1.570796327,0.779927758,0.819103299,Healthy
0.037672745,0.06006597,-0.030033075,0.037674929,0.060088543,-0.030049962,0.719969337,1.570796327,0.702330412,0.737608262,Healthy
0.030580016,0.059046179,-0.040047092,0.030605829,0.059909712,-0.040894932,0.806911773,1.570796327,0.787142798,0.826680749,Healthy
0.03323988,0.062997673,-0.038881973,0.033248251,0.063170512,-0.039034658,0.781722583,1.570796327,0.762570732,0.800874434,Healthy
0.030745869,0.063201217,-0.044175206,0.030746773,0.063289626,-0.0442666,0.804701711,1.570796327,0.784986882,0.824416541,Healthy
0.031668493,0.060582698,-0.037685122,0.03167139,0.060694585,-0.037790785,0.819565985,1.570796327,0.799486988,0.839644983,Healthy
0.104756569,0.685960247,-0.169819016,0.104760344,0.685986044,-0.169816574,0.693871322,1.570796327,0.676871787,0.710870857,25% Defective
0.101911669,0.581214628,-0.167825609,0.10191093,0.581243149,-0.167839922,0.61454055,1.570796327,0.599484583,0.629596517,25% Defective
0.103216972,0.605350388,-0.16643509,0.103219177,0.605373728,-0.166437629,0.633032456,1.570796327,0.617523445,0.648541466,25% Defective
0.104045627,0.829486584,-0.174828911,0.104052068,0.829666271,-0.174863199,0.829830062,1.570796327,0.809499599,0.850160525,25% Defective
0.104236257,0.608115082,-0.16289124,0.104237844,0.608124181,-0.162889987,0.63696528,1.570796327,0.621359917,0.652570642,25% Defective
0.102252244,0.97577693,-0.183524862,0.102264842,0.976414954,-0.183653484,0.965241759,1.570796327,0.941593771,0.988889748,25% Defective
0.104378113,0.777560705,-0.170711669,0.104380581,0.777699848,-0.170748487,0.787449902,1.570796327,0.768157734,0.80674207,25% Defective
0.103634067,0.758374135,-0.172930949,0.103648138,0.758516246,-0.172933332,0.768406698,1.570796327,0.74958108,0.787232317,25% Defective
0.103825371,0.631422289,-0.16801246,0.103830111,0.631491858,-0.16802477,0.650998107,1.570796327,0.635048947,0.666947268,25% Defective
0.105543365,0.797109789,-0.169817499,0.105538911,0.79733322,-0.169901138,0.798400072,1.570796327,0.77883963,0.817960515,25% Defective
0.101659168,0.632916345,-0.170479204,0.101670174,0.633046155,-0.170494838,0.664168453,1.570796327,0.647896625,0.680440281,25% Defective
0.10382603,0.849850851,-0.174492461,0.103827931,0.849899494,-0.17450086,0.853692905,1.570796327,0.832777813,0.874607997,25% Defective
0.104769223,0.703618313,-0.169706955,0.104766623,0.703765099,-0.169766863,0.711941067,1.570796327,0.694498831,0.729383303,25% Defective
0.100804456,0.719794525,-0.173394262,0.100833453,0.720367977,-0.173499224,0.754784169,1.570796327,0.736292297,0.773276042,25% Defective
0.102530287,0.586201953,-0.170346391,0.102531101,0.586309833,-0.170389318,0.608636905,1.570796327,0.593725574,0.623548235,25% Defective
0.104081552,0.766520894,-0.174753074,0.10408714,0.766546935,-0.174743897,0.766721869,1.570796327,0.747937529,0.78550621,25% Defective
0.102355149,0.596041314,-0.168379644,0.102361896,0.596185479,-0.168417715,0.625217305,1.570796327,0.609899763,0.640534848,25% Defective
0.102569202,0.780390853,-0.175328554,0.102576783,0.780545805,-0.175354309,0.793859719,1.570796327,0.774410513,0.813308925,25% Defective
0.106015367,0.666649421,-0.166690521,0.106040123,0.666979221,-0.166736246,0.672242814,1.570796327,0.655773167,0.68871246,25% Defective
0.102986733,0.852969165,-0.175974983,0.103003464,0.853145879,-0.175973755,0.860898012,1.570796327,0.839806399,0.881989626,25% Defective
0.102249036,0.840956736,-0.17546558,0.102253955,0.841115786,-0.175497447,0.858500479,1.570796327,0.837467603,0.879533354,25% Defective
0.101786087,0.848190604,-0.178386248,0.101797528,0.84827496,-0.178374369,0.861035825,1.570796327,0.839940835,0.882130815,25% Defective
0.102209017,0.656968173,-0.167398847,0.10223203,0.657298807,-0.167449448,0.69319507,1.570796327,0.676212103,0.710178037,25% Defective
0.105115918,0.735551654,-0.165932467,0.105121126,0.735577014,-0.165924872,0.752448355,1.570796327,0.734013709,0.770883001,25% Defective
0.100865362,0.648416368,-0.169958215,0.100902143,0.648712565,-0.169953251,0.688905896,1.570796327,0.672028011,0.70578378,25% Defective
0.101107395,0.694434734,-0.170340071,0.101111386,0.694572314,-0.170376131,0.734347194,1.570796327,0.716356019,0.75233837,25% Defective
0.10560852,0.752795681,-0.16833751,0.105612517,0.752849313,-0.168342779,0.75790553,1.570796327,0.739337186,0.776473874,25% Defective
0.101618734,0.615896991,-0.168797288,0.10161314,0.616005651,-0.1688582,0.651084359,1.570796327,0.635133085,0.667035632,25% Defective
0.101395914,0.887737464,-0.177127902,0.101398602,0.88780067,-0.1771372,0.910191328,1.570796327,0.88789205,0.932490606,25% Defective
0.104836548,0.616586969,-0.16378296,0.104842298,0.616717257,-0.163816572,0.638586267,1.570796327,0.622941191,0.654231343,25% Defective
0.080095778,0.503796425,-0.130834442,0.080101115,0.503852252,-0.130838872,0.867190271,1.570796327,0.8459445,0.888436043,50% Defective
0.077978987,0.396164258,-0.132461891,0.077981307,0.396193877,-0.132468746,0.700286863,1.570796327,0.68313015,0.717443576,50% Defective
0.076092131,0.445921438,-0.136694074,0.076092584,0.445935101,-0.136698517,0.796042971,1.570796327,0.776540276,0.815545665,50% Defective
0.078311991,0.399331059,-0.131032296,0.078313118,0.399380291,-0.131052117,0.70725316,1.570796327,0.689925776,0.724580544,50% Defective
0.078431187,0.464035224,-0.130796169,0.078435972,0.46405874,-0.130790623,0.821236351,1.570796327,0.80111643,0.841356272,50% Defective
0.076553108,0.397324859,-0.136537444,0.076579755,0.397557004,-0.136563253,0.704331599,1.570796327,0.687075792,0.721587407,50% Defective
0.07696704,0.474124266,-0.137287759,0.076966267,0.474201164,-0.137321928,0.831405493,1.570796327,0.811036433,0.851774553,50% Defective
0.079446359,0.402792154,-0.13009282,0.079454192,0.402834691,-0.130088275,0.703525956,1.570796327,0.686289887,0.720762025,50% Defective
0.079484042,0.474943644,-0.130430497,0.079484834,0.474956231,-0.130433044,0.827557527,1.570796327,0.80728274,0.847832314,50% Defective
0.079757563,0.402259434,-0.131598575,0.079767766,0.402461268,-0.131662468,0.693495385,1.570796327,0.67650506,0.71048571,50% Defective
0.077993407,0.436784654,-0.138725748,0.078010834,0.43699183,-0.138762145,0.747387616,1.570796327,0.729076956,0.765698276,50% Defective
0.079994388,0.38910066,-0.132394871,0.080014027,0.389248668,-0.132406086,0.665438004,1.570796327,0.649135072,0.681740935,50% Defective
0.075920025,0.43294651,-0.144609975,0.075920806,0.433040908,-0.144651257,0.744704976,1.570796327,0.726460039,0.762949912,50% Defective
0.076507286,0.442977522,-0.139657173,0.076517685,0.443152222,-0.139700294,0.773426133,1.570796327,0.754477541,0.792374725,50% Defective
